"Category ID";"Active (0/1)";"Name*";"Parent category";"Root category (0/1)";"Description";"Meta title";"Meta keywords";"Meta description";"URL rewritten";"Image URL"
"4659";"1";"Artiest Jan Dean";"Artiest";"0";"Artiest Jan Dean";"Artiest Jan Dean";"Artiest Jan Dean";"Artiest Jan Dean";"artiest-jandean";
"4660";"1";"Dr Hook";"Artiest";"0";"Dr Hook";"Dr Hook";"Dr Hook";"Dr Hook";"dr-hook";
"4661";"1";"Chris Norman  Suzi Quatro";"Artiest";"0";"Chris Norman  Suzi Quatro";"Chris Norman  Suzi Quatro";"Chris Norman  Suzi Quatro";"Chris Norman  Suzi Quatro";"chris-normansuzi-quatro";
"4662";"1";"The Black Yellows ";"Artiest";"0";"The Black Yellows ";"The Black Yellows ";"The Black Yellows ";"The Black Yellows ";"the-black-yellows";
"4663";"1";"Gary Fane ";"Artiest";"0";"Gary Fane ";"Gary Fane ";"Gary Fane ";"Gary Fane ";"gary-fane";
"4664";"1";"Pat Banatar";"Artiest";"0";"Pat Banatar";"Pat Banatar";"Pat Banatar";"Pat Banatar";"pat-banatar";
"4665";"1";"Julio Iglesias ";"Artiest";"0";"Julio Iglesias ";"Julio Iglesias ";"Julio Iglesias ";"Julio Iglesias ";"julio-iglesias";
"4666";"1";"Shakin Stevens";"Artiest";"0";"Shakin Stevens";"Shakin Stevens";"Shakin Stevens";"Shakin Stevens";"shakin-stevens";
"4667";"1";"The Surfers";"Artiest";"0";"The Surfers";"The Surfers";"The Surfers";"The Surfers";"the-surfers";
"4668";"1";"Artiest Hillina";"Artiest";"0";"Artiest Hillina";"Artiest Hillina";"Artiest Hillina";"Artiest Hillina";"artiest-hillina";
"4669";"1";"Anneke Drent";"Artiest";"0";"Anneke Drent";"Anneke Drent";"Anneke Drent";"Anneke Drent";"anneke-drent";
"4670";"1";"Herman Berkien";"Artiest";"0";"Herman Berkien";"Herman Berkien";"Herman Berkien";"Herman Berkien";"herman-berkien";
"4671";"1";"Artiest Black Hair";"Artiest";"0";"Artiest Black Hair";"Artiest Black Hair";"Artiest Black Hair";"Artiest Black Hair";"artiest-black-hair";
"4672";"1";"De Heidezangers";"Artiest";"0";"De Heidezangers";"De Heidezangers";"De Heidezangers";"De Heidezangers";"de-heidezangers";
"4673";"1";"De Leidse Sleutelgaten";"Artiest";"0";"De Leidse Sleutelgaten";"De Leidse Sleutelgaten";"De Leidse Sleutelgaten";"De Leidse Sleutelgaten";"de-leidse-sleutelgaten";
"4674";"1";"Artiest Ine Yvonne";"Artiest";"0";"Artiest Ine Yvonne";"Artiest Ine Yvonne";"Artiest Ine Yvonne";"Artiest Ine Yvonne";"artiest-ineyvonne";
"4675";"1";"Johan Teuben";"Artiest";"0";"Johan Teuben";"Johan Teuben";"Johan Teuben";"Johan Teuben";"johan-teuben";
"4676";"1";"Johan vd Heuvel";"Artiest";"0";"Johan vd Heuvel";"Johan vd Heuvel";"Johan vd Heuvel";"Johan vd Heuvel";"johan-vd-heuvel";
"4677";"1";"Artiest Frizzle Sizzle";"Artiest";"0";"Artiest Frizzle Sizzle";"Artiest Frizzle Sizzle";"Artiest Frizzle Sizzle";"Artiest Frizzle Sizzle";"artiest-frizzle-sizzle";
"4678";"1";"Wolter Dassen";"Artiest";"0";"Wolter Dassen";"Wolter Dassen";"Wolter Dassen";"Wolter Dassen";"wolter-dassen";
"4679";"1";"Artiest Eddy Jerry";"Artiest";"0";"Artiest Eddy Jerry";"Artiest Eddy Jerry";"Artiest Eddy Jerry";"Artiest Eddy Jerry";"artiest-eddyjerry";
"4680";"1";"Artiest BIANCA";"Artiest";"0";"Artiest BIANCA";"Artiest BIANCA";"Artiest BIANCA";"Artiest BIANCA";"artiest-bianca";
"4681";"1";"The Bluebirds";"Artiest";"0";"The Bluebirds";"The Bluebirds";"The Bluebirds";"The Bluebirds";"the-bluebirds";
"4682";"1";"Rika Norder";"Artiest";"0";"Rika Norder";"Rika Norder";"Rika Norder";"Rika Norder";"rika-norder";
"4683";"1";"Luc Simmering";"Artiest";"0";"Luc Simmering";"Luc Simmering";"Luc Simmering";"Luc Simmering";"luc-simmering";
"4684";"1";"Grietje Scholten";"Artiest";"0";"Grietje Scholten";"Grietje Scholten";"Grietje Scholten";"Grietje Scholten";"grietje-scholten";
"4685";"1";"Peter Schreiber";"Artiest";"0";"Peter Schreiber";"Peter Schreiber";"Peter Schreiber";"Peter Schreiber";"peter-schreiber";
"4686";"1";"Artiest SET-UP";"Artiest";"0";"Artiest SET-UP";"Artiest SET-UP";"Artiest SET-UP";"Artiest SET-UP";"artiest-set-up";
"4687";"1";"Artiest SACHA";"Artiest";"0";"Artiest SACHA";"Artiest SACHA";"Artiest SACHA";"Artiest SACHA";"artiest-sacha";
"4688";"1";"Artiest Noordzee duo";"Artiest";"0";"Artiest Noordzee duo";"Artiest Noordzee duo";"Artiest Noordzee duo";"Artiest Noordzee duo";"artiest-noordzee-duo";
"4689";"1";"The Tweeny s";"Artiest";"0";"The Tweeny s";"The Tweeny s";"The Tweeny s";"The Tweeny s";"the-tweeny-s";
"4690";"1";"Annie de Reuver";"Artiest";"0";"Annie de Reuver";"Annie de Reuver";"Annie de Reuver";"Annie de Reuver";"annie-de-reuver";
"4691";"1";"Frans Neutelings";"Artiest";"0";"Frans Neutelings";"Frans Neutelings";"Frans Neutelings";"Frans Neutelings";"frans-neutelings";
"4692";"1";"Ron Tas";"Artiest";"0";"Ron Tas";"Ron Tas";"Ron Tas";"Ron Tas";"ron-tas";
"4693";"1";"Artiest Kim Kelly";"Artiest";"0";"Artiest Kim Kelly";"Artiest Kim Kelly";"Artiest Kim Kelly";"Artiest Kim Kelly";"artiest-kimkelly";
"4694";"1";"Paul Rollman";"Artiest";"0";"Paul Rollman";"Paul Rollman";"Paul Rollman";"Paul Rollman";"paul-rollman";
"4695";"1";"Rieky the Funny Boys";"Artiest";"0";"Rieky the Funny Boys";"Rieky the Funny Boys";"Rieky the Funny Boys";"Rieky the Funny Boys";"riekythe-funny-boys";
"4696";"1";"Artiest Pop Trix";"Artiest";"0";"Artiest Pop Trix";"Artiest Pop Trix";"Artiest Pop Trix";"Artiest Pop Trix";"artiest-poptrix";
"4697";"1";"Artiest Rise Shine";"Artiest";"0";"Artiest Rise Shine";"Artiest Rise Shine";"Artiest Rise Shine";"Artiest Rise Shine";"artiest-riseshine";
"4698";"1";"Peter Wesley";"Artiest";"0";"Peter Wesley";"Peter Wesley";"Peter Wesley";"Peter Wesley";"peter-wesley";
"4699";"1";"Kathleen Cathy";"Artiest";"0";"Kathleen Cathy";"Kathleen Cathy";"Kathleen Cathy";"Kathleen Cathy";"kathleen-cathy";
"4700";"1";"The Swing Boys";"Artiest";"0";"The Swing Boys";"The Swing Boys";"The Swing Boys";"The Swing Boys";"the-swing-boys";
"4701";"1";"Artiest Frank Jenny";"Artiest";"0";"Artiest Frank Jenny";"Artiest Frank Jenny";"Artiest Frank Jenny";"Artiest Frank Jenny";"artiest-frankjenny";
"4702";"1";"Artiest Alma and the Piecordo s";"Artiest";"0";"Artiest Alma and the Piecordo s";"Artiest Alma and the Piecordo s";"Artiest Alma and the Piecordo s";"Artiest Alma and the Piecordo s";"artiest-alma-and-the-piecordo-s";
"4703";"1";"Elsje de Wijn";"Artiest";"0";"Elsje de Wijn";"Elsje de Wijn";"Elsje de Wijn";"Elsje de Wijn";"elsje-de-wijn";
"4704";"1";"Gerrie Evers";"Artiest";"0";"Gerrie Evers";"Gerrie Evers";"Gerrie Evers";"Gerrie Evers";"gerrie-evers";
"4705";"1";"Savage Kalman and the Explosion Rockets";"Artiest";"0";"Savage Kalman and the Explosion Rockets";"Savage Kalman and the Explosion Rockets";"Savage Kalman and the Explosion Rockets";"Savage Kalman and the Explosion Rockets";"savage-kalman-and-the-explosion-rockets";
"4706";"1";"Artiest Marga and the Playmates";"Artiest";"0";"Artiest Marga and the Playmates";"Artiest Marga and the Playmates";"Artiest Marga and the Playmates";"Artiest Marga and the Playmates";"artiest-marga-and-the-playmates";
"4707";"1";"Artiest Drenthe Combo";"Artiest";"0";"Artiest Drenthe Combo";"Artiest Drenthe Combo";"Artiest Drenthe Combo";"Artiest Drenthe Combo";"artiest-drenthe-combo";
"4708";"1";"The Scandals";"Artiest";"0";"The Scandals";"The Scandals";"The Scandals";"The Scandals";"the-scandals";
"4709";"1";"Artiest SHA-NA";"Artiest";"0";"Artiest SHA-NA";"Artiest SHA-NA";"Artiest SHA-NA";"Artiest SHA-NA";"artiest-sha-na";
"4710";"1";"MARJAN";"Artiest";"0";"MARJAN";"MARJAN";"MARJAN";"MARJAN";"marjan";
"4711";"1";"mieke Deprez ";"Artiest";"0";"mieke Deprez ";"mieke Deprez ";"mieke Deprez ";"mieke Deprez ";"mieke-deprez";
"4712";"1";"Eddie Becker ";"Artiest";"0";"Eddie Becker ";"Eddie Becker ";"Eddie Becker ";"Eddie Becker ";"eddie-becker";
"4713";"1";"Julian Lennon";"Artiest";"0";"Julian Lennon";"Julian Lennon";"Julian Lennon";"Julian Lennon";"julian-lennon";
"4714";"1";"Alvin Stardust";"Artiest";"0";"Alvin Stardust";"Alvin Stardust";"Alvin Stardust";"Alvin Stardust";"alvin-stardust";
"4715";"1";"Kingston Trio";"Artiest";"0";"Kingston Trio";"Kingston Trio";"Kingston Trio";"Kingston Trio";"kingston-trio";
"4716";"1";"Artiest HEINO";"Artiest";"0";"Artiest HEINO";"Artiest HEINO";"Artiest HEINO";"Artiest HEINO";"artiest-heino";
"4717";"1";"Peggie Ramon  The Nichtingales";"Artiest";"0";"Peggie Ramon  The Nichtingales";"Peggie Ramon  The Nichtingales";"Peggie Ramon  The Nichtingales";"Peggie Ramon  The Nichtingales";"peggieramon-the-nichtingales";
"4718";"1";"Michael Stein";"Artiest";"0";"Michael Stein";"Michael Stein";"Michael Stein";"Michael Stein";"michael-stein";
"4719";"1";"Artiest WIND";"Artiest";"0";"Artiest WIND";"Artiest WIND";"Artiest WIND";"Artiest WIND";"artiest-wind";
"4720";"1";"The Reno Brothers";"Artiest";"0";"The Reno Brothers";"The Reno Brothers";"The Reno Brothers";"The Reno Brothers";"the-reno-brothers";
"4721";"1";"Artiest TEACH IN";"Artiest";"0";"Artiest TEACH IN";"Artiest TEACH IN";"Artiest TEACH IN";"Artiest TEACH IN";"artiest-teach-in";
"4722";"1";"Kelly Marie";"Artiest";"0";"Kelly Marie";"Kelly Marie";"Kelly Marie";"Kelly Marie";"kelly-marie";
"4723";"1";"Luisa Fernandez";"Artiest";"0";"Luisa Fernandez";"Luisa Fernandez";"Luisa Fernandez";"Luisa Fernandez";"luisa-fernandez";
"4724";"1";"OXX BAND";"Artiest";"0";"OXX BAND";"OXX BAND";"OXX BAND";"OXX BAND";"oxx-band";
"4725";"1";"Artiest FOCUS";"Artiest";"0";"Artiest FOCUS";"Artiest FOCUS";"Artiest FOCUS";"Artiest FOCUS";"artiest-focus";
"4726";"1";"Tina Turner";"Artiest";"0";"Tina Turner";"Tina Turner";"Tina Turner";"Tina Turner";"tina-turner";
"4727";"1";"Jumping Jewels";"Artiest";"0";"Jumping Jewels";"Jumping Jewels";"Jumping Jewels";"Jumping Jewels";"jumping-jewels";
"4728";"1";"FIRE ORKEST";"Artiest";"0";"FIRE ORKEST";"FIRE ORKEST";"FIRE ORKEST";"FIRE ORKEST";"fire-orkest";
"4729";"1";"EDDY GRANT";"Artiest";"0";"EDDY GRANT";"EDDY GRANT";"EDDY GRANT";"EDDY GRANT";"eddy-grant";
"4730";"1";"Artiest MAL";"Artiest";"0";"Artiest MAL";"Artiest MAL";"Artiest MAL";"Artiest MAL";"artiest-mal";
"4731";"1";"Artiest SHOWDOWN";"Artiest";"0";"Artiest SHOWDOWN";"Artiest SHOWDOWN";"Artiest SHOWDOWN";"Artiest SHOWDOWN";"artiest-showdown";
"4732";"1";"Blue Ridge Rangers";"Artiest";"0";"Blue Ridge Rangers";"Blue Ridge Rangers";"Blue Ridge Rangers";"Blue Ridge Rangers";"blue-ridge-rangers";
"4733";"1";"De Rio Johnny";"Artiest";"0";"De Rio Johnny";"De Rio Johnny";"De Rio Johnny";"De Rio Johnny";"de-rio-johnny";
"4734";"1";"RUTH McKENNY";"Artiest";"0";"RUTH McKENNY";"RUTH McKENNY";"RUTH McKENNY";"RUTH McKENNY";"ruth-mckenny";
"4735";"1";"Artiest Sugar and the Lollipops";"Artiest";"0";"Artiest Sugar and the Lollipops";"Artiest Sugar and the Lollipops";"Artiest Sugar and the Lollipops";"Artiest Sugar and the Lollipops";"artiest-sugar-and-the-lollipops";
"4736";"1";"Artiest Humpty Dumpty";"Artiest";"0";"Artiest Humpty Dumpty";"Artiest Humpty Dumpty";"Artiest Humpty Dumpty";"Artiest Humpty Dumpty";"artiest-humpty-dumpty";
"4737";"1";"De Serwa s";"Artiest";"0";"De Serwa s";"De Serwa s";"De Serwa s";"De Serwa s";"de-serwa-s";
"4738";"1";"Reno Brothers";"Artiest";"0";"Reno Brothers";"Reno Brothers";"Reno Brothers";"Reno Brothers";"reno-brothers";
"4739";"1";"The Black Birds";"Artiest";"0";"The Black Birds";"The Black Birds";"The Black Birds";"The Black Birds";"the-black-birds";
"4740";"1";"Rainaldo s Prins Jan 1";"Artiest";"0";"Rainaldo s Prins Jan 1";"Rainaldo s Prins Jan 1";"Rainaldo s Prins Jan 1";"Rainaldo s Prins Jan 1";"rainaldo-s-+-prins-jan-1";
"4741";"1";"Artiest Globetrotter Trio";"Artiest";"0";"Artiest Globetrotter Trio";"Artiest Globetrotter Trio";"Artiest Globetrotter Trio";"Artiest Globetrotter Trio";"artiest-globetrotter-trio";
"4742";"1";"Die Paldauer";"Artiest";"0";"Die Paldauer";"Die Paldauer";"Die Paldauer";"Die Paldauer";"die-paldauer";
"4743";"1";"Artiest Michelangelo";"Artiest";"0";"Artiest Michelangelo";"Artiest Michelangelo";"Artiest Michelangelo";"Artiest Michelangelo";"artiest-michelangelo";
"4744";"1";"Adrian Wolf";"Artiest";"0";"Adrian Wolf";"Adrian Wolf";"Adrian Wolf";"Adrian Wolf";"adrian-wolf";
"4745";"1";"Artiest Apollo Duo";"Artiest";"0";"Artiest Apollo Duo";"Artiest Apollo Duo";"Artiest Apollo Duo";"Artiest Apollo Duo";"artiest-apollo-duo";
"4746";"1";"Het Corona Trio";"Artiest";"0";"Het Corona Trio";"Het Corona Trio";"Het Corona Trio";"Het Corona Trio";"het-corona-trio";
"4747";"1";"Artiest Noorder Feestkwartet";"Artiest";"0";"Artiest Noorder Feestkwartet";"Artiest Noorder Feestkwartet";"Artiest Noorder Feestkwartet";"Artiest Noorder Feestkwartet";"artiest-noorder-feestkwartet";
"4748";"1";"Cees en Monique";"Artiest";"0";"Cees en Monique";"Cees en Monique";"Cees en Monique";"Cees en Monique";"cees-en-monique";
"4749";"1";"Michael Campe";"Artiest";"0";"Michael Campe";"Michael Campe";"Michael Campe";"Michael Campe";"michael-campe";
"4750";"1";"Jack de Nijs";"Artiest";"0";"Jack de Nijs";"Jack de Nijs";"Jack de Nijs";"Jack de Nijs";"jack-de-nijs";
"4751";"1";"Artiest Blue Mink";"Artiest";"0";"Artiest Blue Mink";"Artiest Blue Mink";"Artiest Blue Mink";"Artiest Blue Mink";"artiest-blue-mink";
"4752";"1";"Dusty Springfield ";"Artiest";"0";"Dusty Springfield ";"Dusty Springfield ";"Dusty Springfield ";"Dusty Springfield ";"dusty-springfield";
"4753";"1";"The Chiffons";"Artiest";"0";"The Chiffons";"The Chiffons";"The Chiffons";"The Chiffons";"the-chiffons";
"4754";"1";"Frank Westen";"Artiest";"0";"Frank Westen";"Frank Westen";"Frank Westen";"Frank Westen";"frank-westen";
"4755";"1";"The Flying Rockers";"Artiest";"0";"The Flying Rockers";"The Flying Rockers";"The Flying Rockers";"The Flying Rockers";"the-flying-rockers";
"4756";"1";"Bertina Geert Key";"Artiest";"0";"Bertina Geert Key";"Bertina Geert Key";"Bertina Geert Key";"Bertina Geert Key";"bertinageert-key";
"4757";"1";"Artiest Straatmuzikanten";"Artiest";"0";"Artiest Straatmuzikanten";"Artiest Straatmuzikanten";"Artiest Straatmuzikanten";"Artiest Straatmuzikanten";"artiest-straatmuzikanten";
"4758";"1";"Artiest Funny Three";"Artiest";"0";"Artiest Funny Three";"Artiest Funny Three";"Artiest Funny Three";"Artiest Funny Three";"artiest-funny-three";
"4759";"1";"Artiest Franky B Band";"Artiest";"0";"Artiest Franky B Band";"Artiest Franky B Band";"Artiest Franky B Band";"Artiest Franky B Band";"artiest-franky-b-band";
"4760";"1";"The COMETS";"Artiest";"0";"The COMETS";"The COMETS";"The COMETS";"The COMETS";"the-comets";
"4761";"1";"Tina Turner with Bryan Adams";"Artiest";"0";"Tina Turner with Bryan Adams";"Tina Turner with Bryan Adams";"Tina Turner with Bryan Adams";"Tina Turner with Bryan Adams";"tina-turner-with-bryan-adams";
"4762";"1";"Simon Carfunkel";"Artiest";"0";"Simon Carfunkel";"Simon Carfunkel";"Simon Carfunkel";"Simon Carfunkel";"simoncarfunkel";
"4763";"1";"Wim Sonneveld  Zjef Vanuytsel";"Artiest";"0";"Wim Sonneveld  Zjef Vanuytsel";"Wim Sonneveld  Zjef Vanuytsel";"Wim Sonneveld  Zjef Vanuytsel";"Wim Sonneveld  Zjef Vanuytsel";"wim-sonneveld-zjef-vanuytsel";
"4764";"1";"The Broadway Stars";"Artiest";"0";"The Broadway Stars";"The Broadway Stars";"The Broadway Stars";"The Broadway Stars";"the-broadway-stars";
"4765";"1";"De Lunterse Zanger ";"Artiest";"0";"De Lunterse Zanger ";"De Lunterse Zanger ";"De Lunterse Zanger ";"De Lunterse Zanger ";"de-lunterse-zanger";
"4766";"1";"Ger van Terwisga  Music Sounds";"Artiest";"0";"Ger van Terwisga  Music Sounds";"Ger van Terwisga  Music Sounds";"Ger van Terwisga  Music Sounds";"Ger van Terwisga  Music Sounds";"ger-van-terwisga-music-sounds";
"4767";"1";"Magic Combo";"Artiest";"0";"Magic Combo";"Magic Combo";"Magic Combo";"Magic Combo";"magic-combo";
"4768";"1";"Ry Cooder";"Artiest";"0";"Ry Cooder";"Ry Cooder";"Ry Cooder";"Ry Cooder";"ry-cooder";
"4769";"1";"Artiest TRIO";"Artiest";"0";"Artiest TRIO";"Artiest TRIO";"Artiest TRIO";"Artiest TRIO";"artiest-trio";
"4770";"1";"Artiest Tonia en de Rijnlandband";"Artiest";"0";"Artiest Tonia en de Rijnlandband";"Artiest Tonia en de Rijnlandband";"Artiest Tonia en de Rijnlandband";"Artiest Tonia en de Rijnlandband";"artiest-tonia-en-de-rijnlandband";
"4771";"1";"Toniy Wille  (Pussycat)";"Artiest";"0";"Toniy Wille  (Pussycat)";"Toniy Wille  (Pussycat)";"Toniy Wille  (Pussycat)";"Toniy Wille  (Pussycat)";"toniy-willepussycat";
"4772";"1";"Tony Wille  (Pussycat)";"Artiest";"0";"Tony Wille  (Pussycat)";"Tony Wille  (Pussycat)";"Tony Wille  (Pussycat)";"Tony Wille  (Pussycat)";"tony-willepussycat";
"4773";"1";"The Silver Moons ";"Artiest";"0";"The Silver Moons ";"The Silver Moons ";"The Silver Moons ";"The Silver Moons ";"the-silver-moons";
"4774";"1";"De Wiltino s ";"Artiest";"0";"De Wiltino s ";"De Wiltino s ";"De Wiltino s ";"De Wiltino s ";"de-wiltino-s";
"4775";"1";"Jurgen Renfordt";"Artiest";"0";"Jurgen Renfordt";"Jurgen Renfordt";"Jurgen Renfordt";"Jurgen Renfordt";"jurgen-renfordt";
"4776";"1";"Artiest Pat Paul";"Artiest";"0";"Artiest Pat Paul";"Artiest Pat Paul";"Artiest Pat Paul";"Artiest Pat Paul";"artiest-patpaul";
"4777";"1";"Artiest Maggie May";"Artiest";"0";"Artiest Maggie May";"Artiest Maggie May";"Artiest Maggie May";"Artiest Maggie May";"artiest-maggiemay";
"4778";"1";"Artiest Marian the Silver Boys";"Artiest";"0";"Artiest Marian the Silver Boys";"Artiest Marian the Silver Boys";"Artiest Marian the Silver Boys";"Artiest Marian the Silver Boys";"artiest-marianthe-silver-boys";
"4779";"1";"Artiest Rudolf Rock und die Schocker";"Artiest";"0";"Artiest Rudolf Rock und die Schocker";"Artiest Rudolf Rock und die Schocker";"Artiest Rudolf Rock und die Schocker";"Artiest Rudolf Rock und die Schocker";"artiest-rudolf-rock-und-die-schocker";
"4780";"1";"Bernd Apitz";"Artiest";"0";"Bernd Apitz";"Bernd Apitz";"Bernd Apitz";"Bernd Apitz";"bernd-apitz";
"4781";"1";"Nanno und die Romantic Flamingos";"Artiest";"0";"Nanno und die Romantic Flamingos";"Nanno und die Romantic Flamingos";"Nanno und die Romantic Flamingos";"Nanno und die Romantic Flamingos";"nanno-und-die-romantic-flamingos";
"4782";"1";"Romantic Flamingos";"Artiest";"0";"Romantic Flamingos";"Romantic Flamingos";"Romantic Flamingos";"Romantic Flamingos";"romantic-flamingos";
"4783";"1";"Andy Andres";"Artiest";"0";"Andy Andres";"Andy Andres";"Andy Andres";"Andy Andres";"andy-andres";
"4784";"1";"Artiest Leinemann";"Artiest";"0";"Artiest Leinemann";"Artiest Leinemann";"Artiest Leinemann";"Artiest Leinemann";"artiest-leinemann";
"4785";"1";"Artiest Severine";"Artiest";"0";"Artiest Severine";"Artiest Severine";"Artiest Severine";"Artiest Severine";"artiest-severine";
"4786";"1";"Uwe Busse ";"Artiest";"0";"Uwe Busse ";"Uwe Busse ";"Uwe Busse ";"Uwe Busse ";"uwe-busse";
"4787";"1";"De LEVEKES ";"Artiest";"0";"De LEVEKES ";"De LEVEKES ";"De LEVEKES ";"De LEVEKES ";"de-levekes";
"4788";"1";"Artiest CATRIN HORST";"Artiest";"0";"Artiest CATRIN HORST";"Artiest CATRIN HORST";"Artiest CATRIN HORST";"Artiest CATRIN HORST";"artiest-catrinhorst";
"4789";"1";"Artiest Arno Wolfgang";"Artiest";"0";"Artiest Arno Wolfgang";"Artiest Arno Wolfgang";"Artiest Arno Wolfgang";"Artiest Arno Wolfgang";"artiest-arnowolfgang";
"4790";"1";"Michael Campe Moni";"Artiest";"0";"Michael Campe Moni";"Michael Campe Moni";"Michael Campe Moni";"Michael Campe Moni";"michael-campemoni";
"4791";"1";"Ulli Martin";"Artiest";"0";"Ulli Martin";"Ulli Martin";"Ulli Martin";"Ulli Martin";"ulli-martin";
"4792";"1";"Die Sexy-Boys";"Artiest";"0";"Die Sexy-Boys";"Die Sexy-Boys";"Die Sexy-Boys";"Die Sexy-Boys";"die-sexy-boys";
"4793";"1";"Artiest Emily Tom";"Artiest";"0";"Artiest Emily Tom";"Artiest Emily Tom";"Artiest Emily Tom";"Artiest Emily Tom";"artiest-emilytom";
"4794";"1";"Ireen Sheer";"Artiest";"0";"Ireen Sheer";"Ireen Sheer";"Ireen Sheer";"Ireen Sheer";"ireen-sheer";
"4795";"1";"Elfi Graf";"Artiest";"0";"Elfi Graf";"Elfi Graf";"Elfi Graf";"Elfi Graf";"elfi-graf";
"4796";"1";" Jacqueline Boyer";"Artiest";"0";" Jacqueline Boyer";" Jacqueline Boyer";" Jacqueline Boyer";" Jacqueline Boyer";"jacqueline-boyer";
"4797";"1";"Artiest Andy Bernd";"Artiest";"0";"Artiest Andy Bernd";"Artiest Andy Bernd";"Artiest Andy Bernd";"Artiest Andy Bernd";"artiest-andybernd";
"4798";"1";"Die Zellberg Buam";"Artiest";"0";"Die Zellberg Buam";"Die Zellberg Buam";"Die Zellberg Buam";"Die Zellberg Buam";"die-zellberg-buam";
"4799";"1";"Die Veldantino s";"Artiest";"0";"Die Veldantino s";"Die Veldantino s";"Die Veldantino s";"Die Veldantino s";"die-veldantino-s";
"4800";"1";"Artiest Dolomiten Sextett";"Artiest";"0";"Artiest Dolomiten Sextett";"Artiest Dolomiten Sextett";"Artiest Dolomiten Sextett";"Artiest Dolomiten Sextett";"artiest-dolomiten-sextett";
"4801";"1";"Artiest BABALOO";"Artiest";"0";"Artiest BABALOO";"Artiest BABALOO";"Artiest BABALOO";"Artiest BABALOO";"artiest-babaloo";
"4802";"1";"Andreas Martin";"Artiest";"0";"Andreas Martin";"Andreas Martin";"Andreas Martin";"Andreas Martin";"andreas-martin";
"4803";"1";"Albin Berger";"Artiest";"0";"Albin Berger";"Albin Berger";"Albin Berger";"Albin Berger";"albin-berger";
"4804";"1";"Artiest Supremes";"Artiest";"0";"Artiest Supremes";"Artiest Supremes";"Artiest Supremes";"Artiest Supremes";"artiest-supremes";
"4805";"1";"Scott Fitzgerald Yvonne Keeley";"Artiest";"0";"Scott Fitzgerald Yvonne Keeley";"Scott Fitzgerald Yvonne Keeley";"Scott Fitzgerald Yvonne Keeley";"Scott Fitzgerald Yvonne Keeley";"scott-fitzgeraldyvonne-keeley";
"4806";"1";"Artiest Kaoma";"Artiest";"0";"Artiest Kaoma";"Artiest Kaoma";"Artiest Kaoma";"Artiest Kaoma";"artiest-kaoma";
"4807";"1";"Artiest RAMONES";"Artiest";"0";"Artiest RAMONES";"Artiest RAMONES";"Artiest RAMONES";"Artiest RAMONES";"artiest-ramones";
"4808";"1";"J jackson Pia Zadora";"Artiest";"0";"J jackson Pia Zadora";"J jackson Pia Zadora";"J jackson Pia Zadora";"J jackson Pia Zadora";"j-jackson-+-pia-zadora";
